# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.400000,0.164705,0.000000,-0.000000,149.583728,-1206.840618,2542.260494,-409.177592,-2142.740201,0.129695,0.000000,-0.000000,32.730585,-105.509437,33.583765,63.200285,45.616548,0.699998,0.000000,0.000000,0.000231,-0.000331,-0.000066,0.000079,0.000105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,-0.310966,1.681816,30.081148,-157.387008,200.637314,-43.541605,-10.757750,50.106367,0.200915,-1.810070,-6.440456,39.418302,-56.346824,5.877836,24.692287,21.324983,0.700004,0.000026,-0.000030,-0.000208,0.000297,0.000057,-0.000134,-0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,-0.169544,-3.233509,12.605830,125.091511,-522.334651,414.944428,234.829650,-139.264839,-0.277025,0.414451,4.597933,9.381234,-46.116669,6.816330,30.111504,30.011552,0.700004,-0.000028,-0.000050,0.000017,-0.000042,0.000126,0.000102,0.000051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,0.170796,-3.274771,-12.934113,129.067811,-198.293600,39.852617,-38.062345,46.489470,0.286543,0.372954,-6.037636,11.933766,-25.242322,8.069951,25.289615,24.630623,0.699986,-0.000048,0.000060,0.000328,0.000063,-0.000239,-0.000373,-0.000352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,0.303809,1.662856,-27.527766,-131.502999,1326.180308,-2621.936946,86.736127,2589.896028,-0.186162,-1.898025,4.222804,38.897718,-113.933567,8.075469,85.399965,95.397469,0.699995,0.000110,0.000142,-0.000747,0.000006,0.000625,0.000644,0.000471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
