1.747049999999999992e-01,1.296950000000000047e-01,6.909980000000000011e-01,1.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000222e-01,1.000000000000000000e+02,0.000000000000000000e+00,-9.000000000000000000e+01,1.648427691172643927e-01,1.297266789126629571e-01,6.999980002276834368e-01,4.017460844696339739e-02,9.398855179736835888e-03,6.797274813500000029e-08,7.577528395493556168e+00,1.837914602575001499e+00,1.346150414100000199e-05
1.759187044456023696e-01,1.297923714569831910e-01,6.913780007057190868e-01,1.213704445602371562e-01,9.737145698319899303e-03,3.800007057190379900e-02,-8.786295554397628393e+01,9.737145698319898957e-01,9.380000705719038478e+01,1.657166816286274325e-01,1.299400747413354262e-01,6.999980017948339572e-01,1.429065660618235589e-01,3.592850090968550264e-02,2.665567638400000159e-07,1.256172203591538583e+01,3.426907797032051395e+00,2.612103331200000509e-05
1.762060723455395883e-01,1.301512672277499172e-01,6.935884033712210739e-01,2.873678999372240861e-02,3.588957707667125852e-02,2.210402665502035902e-01,-9.263365456651474261e+00,2.615243137835135734e+00,1.830401959782997778e+01,1.657166816286274325e-01,1.299400747413354262e-01,6.999980017948339572e-01,1.429065660618235589e-01,3.592850090968550264e-02,2.665567638400000159e-07,1.256172203591538583e+01,3.426907797032051395e+00,2.612103331200000509e-05
1.762736887883513126e-01,1.305194003687813187e-01,6.958996381088194960e-01,6.761644281172842635e-03,3.681331410314081509e-02,2.311234737598396871e-01,-2.197514571254956639e+00,9.237370264695551891e-02,1.008320720963610251e+00,1.714471470265342412e-01,1.315233586009985911e-01,6.999980139302224291e-01,4.412787951556321753e-01,1.305664024927682410e-01,1.023270748160000067e-06,1.594220795059794327e+01,5.877596398337638028e+00,4.900683878400000494e-05
1.793976795062466600e-01,1.318168091687791921e-01,6.979536988311418888e-01,3.123990717895334113e-01,1.297408799997876727e-01,2.054060722322404442e-01,3.056374275083605596e+01,9.292756589664683986e+00,-2.571740152759924847e+00,1.766466011262179669e-01,1.331384072126937657e-01,6.999980267869414519e-01,5.969017212430157704e-01,1.938976515005625123e-01,1.565097109375000386e-06,1.492070683136188336e+01,6.750300573129999648e+00,5.922119062500000503e-05
1.846167690824800367e-01,1.338535669117843219e-01,6.997098434432911240e-01,5.219089576233368888e-01,2.036757743005124244e-01,1.756144612149209694e-01,2.095098858338034375e+01,7.393489430072475166e+00,-2.979161101731946371e+00,1.833262037079129714e-01,1.354265951617807662e-01,6.999980455588982187e-01,7.349235876782399535e-01,2.648161576533403783e-01,2.204942074560000377e-06,1.246812428793791483e+01,7.396146857172441358e+00,6.860982441600000552e-05
1.915097890970839656e-01,1.366421725801833797e-01,7.011956749452286086e-01,6.893020014603924439e-01,2.788605668399045667e-01,1.485831501937533994e-01,1.673930438370555862e+01,7.518479253939213791e+00,-2.703131102116758111e+00,1.912429669566310664e-01,1.384525644286833668e-01,6.999980711849228543e-01,8.424029786421015631e-01,3.410872744270366241e-01,2.934527823815000965e-06,8.856859045777945028e+00,7.822018642338890437e+00,7.716875558700000807e-05
1.996841668627449828e-01,1.402240591175228646e-01,7.024491530422896091e-01,8.174377765661029471e-01,3.581886537339489252e-01,1.253478097060962693e-01,1.281357751057104544e+01,7.932808689404438063e+00,-2.323534048765711901e+00,2.000379562398018618e-01,1.422589644854917457e-01,6.999981045208826247e-01,9.090762368956502026e-01,4.205481349898403942e-01,3.745541079040000718e-06,4.349884105303662984e+00,8.035392306996428147e+00,8.489488588800001923e-05
2.086776058773422426e-01,1.446293640721357243e-01,7.035057536524104149e-01,8.993439014597269798e-01,4.405304954612850876e-01,1.056600610120845551e-01,8.190612489362401050e+00,8.234184172733616691e+00,-1.968774869401170857e+00,2.000379562398018618e-01,1.422589644854917457e-01,6.999981045208826247e-01,9.090762368956502026e-01,4.205481349898403942e-01,3.745541079040000718e-06,4.349884105303662984e+00,8.035392306996428147e+00,8.489488588800001923e-05
2.167556444599750831e-01,1.486707161156496926e-01,7.043961866919287163e-01,8.078038582632846021e-01,4.041352043513979919e-01,8.904330395183254754e-02,-9.154004319644233334e+00,-3.639529110988707572e+00,-1.661675706025200761e+00,2.092625784078061546e-01,1.468672001253888970e-01,6.999981463393725178e-01,9.272578068245780347e-01,5.011136970208286412e-01,4.629642231734999383e-06,-8.003331991547463220e-01,8.044360206745476916e+00,9.178605630900001620e-05
2.248821433728464547e-01,1.533519177837552872e-01,7.051465464125240556e-01,8.126498912871374936e-01,4.681201668105584579e-01,7.503597205953382865e-02,4.846033023852857613e-01,6.398496245916045488e+00,-1.400733189229872444e+00,2.184038195279000005e-01,1.522782408898000206e-01,6.999981973294999715e-01,8.917297780730001344e-01,5.807830174359999154e-01,5.578475000000000829e-06,-6.352911140419985614e+00,7.857653665159998191e+00,9.784110000000002111e-05
2.328003534072069503e-01,1.588841575662413852e-01,7.057788620728911999e-01,7.918210034360502192e-01,5.532239782486084723e-01,6.323156603671775677e-02,-2.082888785108732321e+00,8.510381143804996995e+00,-1.180440602281607188e+00,2.269083240574236715e-01,1.584734943923394590e-01,6.999982580967682999e-01,7.996206297666192953e-01,6.576457570217110193e-01,6.583676614735001235e-06,-1.207963353952883523e+01,7.484665964527680515e+00,1.030598951910000126e-04
2.399531205948427226e-01,1.652773386576893433e-01,7.063117064278418011e-01,7.152767187635773460e-01,6.393181091447950326e-01,5.328443549505572363e-02,-7.654428467247291756e+00,8.609413089618660919e+00,-9.947130541662030367e-01,2.342052074621891744e-01,1.654157458386290303e-01,6.999983291630649251e-01,6.502731753252749547e-01,7.298889149755145578e-01,7.636888535039999557e-06,-1.776602970679356375e+01,6.935475336590130269e+00,1.074434181119999999e-04
