1.634102448987960754e-01,1.278713947010040319e-01,6.998137143592834120e-01,-1.294755101203918513e-01,-1.823605298995971680e-01,-1.842856407165527344e-02,-1.294755101203918457e+01,-1.823605298995971680e+01,-1.842856407165527344e+00,1.648427691172643927e-01,1.297266789126629571e-01,6.999980002276834368e-01,4.017460844696339739e-02,9.398855179736835888e-03,6.797274813500000029e-08,7.577528395493556168e+00,1.837914602575001499e+00,1.346150414100000199e-05
1.633019352722167861e-01,1.275388742160797062e-01,6.997310952286719399e-01,-1.083096265792847512e-02,-3.325204849243162952e-02,-8.261913061141967426e-03,1.186445474624633789e+01,1.491084814071655273e+01,1.016665101051330566e+00,1.657166816286274325e-01,1.299400747413354262e-01,6.999980017948339572e-01,1.429065660618235589e-01,3.592850090968550264e-02,2.665567638400000159e-07,1.256172203591538583e+01,3.426907797032051395e+00,2.612103331200000509e-05
1.651432586479186782e-01,1.280203469467162958e-01,6.995485686998366148e-01,1.841323375701904297e-01,4.814727306365967907e-02,-1.825265288352966378e-02,1.949633002281188965e+01,8.139932155609130859e+00,-9.990739822387695312e-01,1.657166816286274325e-01,1.299400747413354262e-01,6.999980017948339572e-01,1.429065660618235589e-01,3.592850090968550264e-02,2.665567638400000159e-07,1.256172203591538583e+01,3.426907797032051395e+00,2.612103331200000509e-05
1.677232989835738819e-01,1.288275735747814177e-01,6.996874422173499086e-01,2.580040335655212624e-01,8.072266280651094195e-02,1.388735175132751673e-02,7.387169599533081055e+00,3.257538974285125732e+00,3.214000463485717773e+00,1.714471470265342412e-01,1.315233586009985911e-01,6.999980139302224291e-01,4.412787951556321753e-01,1.305664024927682410e-01,1.023270748160000067e-06,1.594220795059794327e+01,5.877596398337638028e+00,4.900683878400000494e-05
1.729480622577666826e-01,1.304603474211692704e-01,6.995685145597456689e-01,5.224763274192809615e-01,1.632773846387863270e-01,-1.189276576042175293e-02,2.644722938537597656e+01,8.255472183227539062e+00,-2.578011751174926758e+00,1.766466011262179669e-01,1.331384072126937657e-01,6.999980267869414519e-01,5.969017212430157704e-01,1.938976515005625123e-01,1.565097109375000386e-06,1.492070683136188336e+01,6.750300573129999648e+00,5.922119062500000503e-05
1.800343377161025549e-01,1.329012793076038146e-01,6.995274920802114771e-01,7.086275458335875577e-01,2.440931886434555276e-01,-4.102247953414917166e-03,1.861512184143066406e+01,8.081580400466918945e+00,7.790517807006835938e-01,1.833262037079129714e-01,1.354265951617807662e-01,6.999980455588982187e-01,7.349235876782399535e-01,2.648161576533403783e-01,2.204942074560000377e-06,1.246812428793791483e+01,7.396146857172441358e+00,6.860982441600000552e-05
1.883513392972945844e-01,1.361009242010116360e-01,6.996488202552794133e-01,8.317001581192016157e-01,3.199644893407821988e-01,1.213281750679016252e-02,1.230726122856140137e+01,7.587130069732666016e+00,1.623506546020507812e+00,1.912429669566310664e-01,1.384525644286833668e-01,6.999980711849228543e-01,8.424029786421015631e-01,3.410872744270366241e-01,2.934527823815000965e-06,8.856859045777945028e+00,7.822018642338890437e+00,7.716875558700000807e-05
1.973556946682929747e-01,1.400776857507228523e-01,6.999052508811949291e-01,9.004355370998382568e-01,3.976761549711227972e-01,2.564306259155273854e-02,6.873537898063659668e+00,7.771166563034057617e+00,1.351024508476257324e+00,2.000379562398018618e-01,1.422589644854917457e-01,6.999981045208826247e-01,9.090762368956502026e-01,4.205481349898403942e-01,3.745541079040000718e-06,4.349884105303662984e+00,8.035392306996428147e+00,8.489488588800001923e-05
2.065499783027171798e-01,1.448935134482383369e-01,7.002811373214720136e-01,9.194283634424209595e-01,4.815827697515488448e-01,3.758864402770996371e-02,1.899282634258270264e+00,8.390661478042602539e+00,1.194558143615722656e+00,2.000379562398018618e-01,1.422589644854917457e-01,6.999981045208826247e-01,9.090762368956502026e-01,4.205481349898403942e-01,3.745541079040000718e-06,4.349884105303662984e+00,8.035392306996428147e+00,8.489488588800001923e-05
2.157963938097655632e-01,1.499658026766776675e-01,7.007234877090452452e-01,9.246415507048368898e-01,5.072289228439331721e-01,4.423503875732422153e-02,5.213187262415885925e-01,2.564615309238433838e+00,6.646394729614257812e-01,2.092625784078061546e-01,1.468672001253888970e-01,6.999981463393725178e-01,9.272578068245780347e-01,5.011136970208286412e-01,4.629642231734999383e-06,-8.003331991547463220e-01,8.044360206745476916e+00,9.178605630900001620e-05
