2.724349999999999827e-01,1.296950000000000047e-01,1.412120800000000176e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.741920000000000801e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.741920000000000357e+01,2.724007348839633247e-01,1.297266789126629571e-01,1.500033755667147528e-01,-1.020285668710768819e-02,9.398855179736835888e-03,1.467946452579824493e-02,-2.009905959690912347e+00,1.837914602575001499e+00,2.882681169932987508e+00
2.723291662729818152e-01,1.297923714569831910e-01,1.417649139959115123e-01,-1.058337270181695933e-02,9.737145698319899303e-03,5.528339959114847435e-02,-1.058337270181695988e+00,9.737145698319898957e-01,9.294753995911484878e+01,2.721670106392454214e-01,1.299400747413354262e-01,1.503383768843829515e-01,-3.958554929610796913e-02,3.592850090968550264e-02,5.659670770438054305e-02,-3.836051160533191062e+00,3.426907797032051395e+00,5.448306064578803287e+00
2.719334959455556033e-01,1.301512672277499172e-01,1.445115530639912160e-01,-3.956703274261968994e-02,3.588957707667125852e-02,2.746639068079702595e-01,-2.898366004080272784e+00,2.615243137835135734e+00,2.193805072168217407e+01,2.721670106392454214e-01,1.299400747413354262e-01,1.503383768843829515e-01,-3.958554929610796913e-02,3.592850090968550264e-02,5.659670770438054305e-02,-3.836051160533191062e+00,3.426907797032051395e+00,5.448306064578803287e+00
2.715273387373389191e-01,1.305194003687813187e-01,1.473673564583349860e-01,-4.061572082166568787e-02,3.681331410314081509e-02,2.855803394343781054e-01,-1.048688079045997923e-01,9.237370264695551891e-02,1.091643262640786816e+00,2.703890119475829135e-01,1.315233586009985911e-01,1.528604437036077957e-01,-1.485604018762219647e-01,1.305664024927682410e-01,2.096067765777243908e-01,-6.940030274086093520e+00,5.877596398337638028e+00,9.648101886092900870e+00
2.700516245631742196e-01,1.318168091687791921e-01,1.514710228381191959e-01,-1.475714174164688974e-01,1.297408799997876727e-01,4.103666379784217666e-01,-1.069556965948032001e+01,9.292756589664683986e+00,1.247862985440436390e+01,2.685343202300460863e-01,1.331384072126937657e-01,1.554675832357015619e-01,-2.245114928451094061e-01,1.938976515005625123e-01,3.145634588525937914e-01,-8.220189407850625685e+00,6.750300573129999648e+00,1.129360938108624879e+01
2.676961113715265461e-01,1.338535669117843219e-01,1.565007871264175454e-01,-2.355513191647695403e-01,2.036757743005124244e-01,5.029764288298340658e-01,-8.797990174830063737e+00,7.393489430072475166e+00,9.260979085141226363e+00,2.658591019684334866e-01,1.354265951617807662e-01,1.592016306969419315e-01,-3.123672530616846688e-01,2.648161576533403783e-01,4.344977974737173065e-01,-9.321280477453267821e+00,7.396146857172441358e+00,1.264478897380757516e+01
2.644124167755578236e-01,1.366421725801833797e-01,1.625332714820679481e-01,-3.283694595968716379e-01,2.788605668399045667e-01,6.032484355650408192e-01,-9.281814043210207643e+00,7.518479253939213791e+00,1.002720067352067979e+01,2.622532305862068647e-01,1.384525644286833668e-01,1.641977646326422680e-01,-4.103471544275139049e-01,3.410872744270366241e-01,5.665023075538604402e-01,-1.024540088857034625e+01,7.822018642338890437e+00,1.370891237012379271e+01
2.601113442693361311e-01,1.402240591175228646e-01,1.697086151153990585e-01,-4.301072506221673142e-01,3.581886537339489252e-01,7.175343633331121573e-01,-1.017377910252956852e+01,7.932808689404438063e+00,1.142859277680713426e+01,2.576242731397982988e-01,1.422589644854917457e-01,1.705624637274905098e-01,-5.166936850225889444e-01,4.205481349898403942e-01,7.077456536581898661e-01,-1.099505999225897135e+01,8.035392306996428147e+00,1.449394235771207562e+01
2.547091811524439531e-01,1.446293640721357243e-01,1.781530503283589029e-01,-5.402163116892175765e-01,4.405304954612850876e-01,8.444435212959837678e-01,-1.101090610670502734e+01,8.234184172733616691e+00,1.269091579628716460e+01,2.576242731397982988e-01,1.422589644854917457e-01,1.705624637274905098e-01,-5.166936850225889444e-01,4.205481349898403942e-01,7.077456536581898661e-01,-1.099505999225897135e+01,8.035392306996428147e+00,1.449394235771207562e+01
2.497350594874447327e-01,1.486707161156496926e-01,1.858379716316893027e-01,-4.974121664999214820e-01,4.041352043513979919e-01,7.684921303330399800e-01,4.280414518929608114e+00,-3.639529110988707572e+00,-7.595139096294374781e+00,2.518972392074522171e-01,1.468672001253888970e-01,1.783743033144700452e-01,-6.296765741905829827e-01,5.011136970208286412e-01,8.554796987142890830e-01,-1.157320021124649934e+01,8.044360206745476916e+00,1.500856042444238980e+01
